::1 - - [08/Jul/2024:13:25:50 +0000] "GET /api/invoices/all HTTP/1.1" 400 141 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
::1 - - [08/Jul/2024:13:25:52 +0000] "GET /api/invoices/all HTTP/1.1" 400 141 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
::1 - - [08/Jul/2024:14:07:44 +0000] "GET /api/invoices/all HTTP/1.1" 400 141 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
::1 - - [08/Jul/2024:14:07:45 +0000] "GET /api/invoices/all HTTP/1.1" 400 141 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
::1 - - [08/Jul/2024:14:07:46 +0000] "GET /api/invoices/all HTTP/1.1" 400 141 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
::1 - - [08/Jul/2024:14:07:50 +0000] "GET /api/invoices/all HTTP/1.1" 400 141 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
::1 - - [08/Jul/2024:15:13:16 +0000] "GET /api/invoices/all HTTP/1.1" 400 141 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
::1 - - [08/Jul/2024:15:13:31 +0000] "POST /api/auth/login HTTP/1.1" 200 444 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
::1 - - [08/Jul/2024:15:13:33 +0000] "GET /api/invoices/all HTTP/1.1" 400 141 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
::1 - - [08/Jul/2024:15:13:34 +0000] "GET /api/invoices/all HTTP/1.1" 400 141 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
::1 - - [08/Jul/2024:15:13:36 +0000] "GET /api/invoices/all HTTP/1.1" 400 141 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
::1 - - [08/Jul/2024:15:13:52 +0000] "GET /api/invoices/all HTTP/1.1" 400 141 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
::1 - - [08/Jul/2024:15:16:07 +0000] "GET /api/invoices/all HTTP/1.1" 400 168 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
::1 - - [08/Jul/2024:15:16:08 +0000] "GET /api/invoices/all HTTP/1.1" 400 168 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
::1 - - [08/Jul/2024:15:16:10 +0000] "GET /api/invoices/all HTTP/1.1" 400 168 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
::1 - - [08/Jul/2024:15:16:14 +0000] "GET /api/invoices/all HTTP/1.1" 400 168 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
::1 - - [08/Jul/2024:15:16:42 +0000] "GET /api/invoices/all HTTP/1.1" 400 168 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
::1 - - [08/Jul/2024:15:21:00 +0000] "GET /api/invoices/all HTTP/1.1" 400 168 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
::1 - - [08/Jul/2024:15:21:02 +0000] "GET /api/invoices/all HTTP/1.1" 400 168 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
::1 - - [08/Jul/2024:15:21:34 +0000] "GET /api/invoices/all HTTP/1.1" 400 168 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
::1 - - [08/Jul/2024:15:21:35 +0000] "GET /api/invoices/all HTTP/1.1" 400 168 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
::1 - - [08/Jul/2024:15:21:36 +0000] "GET /api/invoices/all HTTP/1.1" 400 168 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
::1 - - [08/Jul/2024:15:21:48 +0000] "GET /api/invoices/all HTTP/1.1" 400 168 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
::1 - - [08/Jul/2024:15:25:04 +0000] "GET /api/invoices/all HTTP/1.1" 400 167 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
::1 - - [08/Jul/2024:15:25:08 +0000] "GET /api/invoices/all HTTP/1.1" 400 167 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
::1 - - [08/Jul/2024:15:25:09 +0000] "GET /api/invoices/all HTTP/1.1" 400 167 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
::1 - - [08/Jul/2024:15:25:11 +0000] "GET /api/invoices/all HTTP/1.1" 400 167 "http://localhost:3000/" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36"
